idpm,latitud,longitud,nombre_via,ih,temperatura,velocidad_viento,precipitacion,humedad,PM25,CO,NO,NO2
1208,39.489956235147346,-0.375474348978875,"Avinguda de la ConstituciÃ³, 130",303,14.0,4,0.0,68,8.7489,0.2393,22.130800000000004,39.1334
1209,39.491768055853711,-0.375608130938216,"Avinguda del Doctor Peset Aleixandre, 22",223,14.0,4,0.0,68,8.4769,0.2313,18.210800000000003,35.4774
1210,39.489564345199149,-0.385116687282608,"Avinguda del Doctor Peset Aleixandre, 121",634,14.0,4,0.0,68,9.8743,0.2724,38.3498,54.260099999999994
1211,39.489866677091506,-0.384062728939917,"Avinguda del Doctor Peset Aleixandre, 104",643,14.0,4,0.0,68,9.9049,0.2733,38.790800000000004,54.6714
1212,39.495617299446231,-0.380756165200984,"CamÃ­ de Montcada, 95",509,14.0,4,0.0,68,9.4493,0.2599,32.2248,48.5476
1214,39.491404181136701,-0.372880870616283,"Avinguda del Primat Reig, 11-13",324,14.0,4,0.0,68,8.8203,0.2414,23.159800000000004,40.0931
1218,39.490976146340913,-0.372372444065304,"Avinguda del Primat Reig, 19",452,14.0,4,0.0,68,9.2555,0.2542,29.431800000000003,45.9427
1220,39.49099209380428,-0.379095289836965,"Avinguda del Doctor Peset Aleixandre, 58A",939,14.0,4,0.0,68,10.911299999999999,0.3029,53.29480000000001,68.1986
3129,39.461605496385943,-0.338156525001387,"Avinguda del Port, 266-272",698,14.0,4,0.0,68,10.0919,0.2788,41.4858,57.1849
3130,39.460716589656727,-0.335183322996755,"Avinguda del Port, 310",698,14.0,4,0.0,68,10.0919,0.2788,41.4858,57.1849
3132,39.454281289139843,-0.330627818701355,"Avinguda de l'Enginyer Manuel Soto, 19",352,14.0,4,0.0,68,8.9155,0.2442,24.531800000000004,41.372699999999995
3133,39.456503394359011,-0.331108232165658,"Carrer ExÃ¨rcit Espanyol, 4",8,14.0,4,0.0,68,7.7459,0.20980000000000001,7.675800000000002,25.6519
3134,39.453921983439237,-0.331170300276035,"Pont de les Drassanes, 4",30,14.0,4,0.0,68,7.8207,0.21200000000000002,8.753800000000002,26.6573
3201,39.468466786692396,-0.324797068609643,"Carrer de Pavia, 17",177,14.0,4,0.0,68,8.320500000000001,0.2267,15.956800000000003,33.3752
1221,39.490430977400855,-0.381341846462919,"Avinguda del Doctor Peset Aleixandre, 78-80",106,14.0,4,0.0,68,8.0791,0.21960000000000002,12.477800000000002,30.1305
2724,39.48445921718146,-0.360961793086121,"Carrer del Doctor Vicent Zaragoza, 27-29",26,14.0,4,0.0,68,7.8071,0.2116,8.557800000000004,26.4745
2725,39.483858676151648,-0.359736421535683,"Carrer de la Pobla Llarga, 2",4,14.0,4,0.0,68,7.7323,0.2094,7.4798000000000044,25.4691
2726,39.483929016828981,-0.359483889081276,"Carrer del Doctor Vicent Zaragoza, 52",68,14.0,4,0.0,68,7.9499,0.2158,10.615800000000004,28.393900000000002
2727,39.484437273950896,-0.359465700884408,"Carrer de Juan Giner, 7",4,14.0,4,0.0,68,7.7323,0.2094,7.4798000000000044,25.4691
2728,39.484193448255176,-0.360059469786436,"Carrer del Doctor Vicent Zaragoza, 45",19,14.0,4,0.0,68,7.7833000000000006,0.2109,8.214800000000004,26.154600000000002
2729,39.483057033889857,-0.358699914486218,"Carrer del MÃºsic Magenti, 11",87,14.0,4,0.0,68,8.0145,0.2177,11.546800000000003,29.2622
2730,39.483599531867156,-0.358367800316547,"Carrer del Doctor Vicent Zaragoza, 68",76,14.0,4,0.0,68,7.9771,0.21660000000000001,11.007800000000003,28.759500000000003
2739,39.483179487693455,-0.362039394026992,"Avinguda del Primat Reig, 80",680,14.0,4,0.0,68,10.0307,0.277,40.60380000000001,56.3623
2740,39.480686337623531,-0.36436261465738,"Carrer de Jaume Roig, 6-8",258,14.0,4,0.0,68,8.5959,0.2348,19.925800000000002,37.0769
2741,39.483565958635786,-0.36244278236752,"Carrer de la Vila de Muro, 133",83,14.0,4,0.0,68,8.0009,0.2173,11.350800000000003,29.0794
2751,39.482663520697109,-0.34916440200967,"CamÃ­ Vera, 15",1512,14.0,4,0.0,68,12.859499999999999,0.3602,81.37180000000001,94.38470000000001
2752,39.483468889177423,-0.348005449477572,"Avinguda de Catalunya, 15",4,14.0,4,0.0,68,7.7323,0.2094,7.4798000000000044,25.4691
2753,39.479413520438833,-0.354021268343694,"Avinguda de Catalunya, 13-9",693,14.0,4,0.0,68,10.0749,0.2783,41.24080000000001,56.9564
3205,39.471220852777627,-0.324775922944996,"Carrer de Pavia, 85-87",114,14.0,4,0.0,68,8.106300000000001,0.2204,12.869800000000003,30.4961
3206,39.47175440770819,-0.325078226650595,"Carrer del Pintor Ferrandis, 55",10,14.0,4,0.0,68,7.7527,0.21000000000000002,7.773800000000001,25.7433
3317,39.462915113240548,-0.333718351810848,"Carrer de Francesc Baldomar, 18",26,14.0,4,0.0,68,7.8071,0.2116,8.557800000000004,26.4745
3508,39.462778491013587,-0.405419471512782,"Avinguda de les Tres Creus, 63",14,14.0,4,0.0,68,7.7663,0.2104,7.969800000000003,25.9261
3510,39.460380128348255,-0.403946164306667,"Avinguda de les Tres Creus, 79",14,14.0,4,0.0,68,7.7663,0.2104,7.969800000000003,25.9261
3511,39.459055066110388,-0.403306375519536,"Avenida Tres Cruces, 52",821,14.0,4,0.0,68,10.5101,0.2911,47.5128,62.806
3512,39.460432446364166,-0.403764441166119,"Avinguda de les Tres Creus, 79",933,14.0,4,0.0,68,10.8909,0.3023,53.0008,67.92439999999999
3513,39.460484553984593,-0.402456952020063,"Carrer del Doctor PÃ©rez Feliu, 16",45,14.0,4,0.0,68,7.8717,0.21350000000000002,9.488800000000001,27.3428
3514,39.46159311968956,-0.404659896850172,"Avinguda de les Tres Creus, 71",28,14.0,4,0.0,68,7.8139,0.2118,8.655800000000003,26.5659
3521,39.467445444576285,-0.405947063469323,"Avinguda de les Tres Creus, 25",10,14.0,4,0.0,68,7.7527,0.21000000000000002,7.773800000000001,25.7433
3524,39.463640856060671,-0.410017030344179,"PlaÃ§a de la ColÃ²nia Espanyola de MÃ¨xic, 54",66,14.0,4,0.0,68,7.9431,0.2156,10.517800000000005,28.302500000000002
4322,39.44512358651572,-0.37111095309744,"Avinguda de Fernando Abril Martorell, 48",442,14.0,4,0.0,68,9.2215,0.2532,28.941800000000004,45.4857
4323,39.445286235789418,-0.370986863138103,"Avinguda de Fernando Abril Martorell, 48",187,14.0,4,0.0,68,8.3545,0.2277,16.446800000000003,33.8322
4324,39.445434140318405,-0.37831188414092,"Avinguda de Fernando Abril Martorell, 48",475,14.0,4,0.0,68,9.3337,0.2565,30.558800000000005,46.9938
4325,39.445649358868103,-0.381985232249143,"Avinguda de Fernando Abril Martorell, 48",947,14.0,4,0.0,68,10.9385,0.3037,53.686800000000005,68.5642
4408,39.497560584664519,-0.381199536416313,"CamÃ­ de Montcada, 137",69,14.0,4,0.0,68,7.9533000000000005,0.2159,10.664800000000003,28.4396
3316,39.463171779870429,-0.333611482625339,"Carrer de Francesc Cubells, 27",26,14.0,4,0.0,68,7.8071,0.2116,8.557800000000004,26.4745
3322,39.463656867230789,-0.329758627748686,"PlaÃ§a de LÂ´Armada Espanyola, 1-5",106,14.0,4,0.0,68,8.0791,0.21960000000000002,12.477800000000002,30.1305
3323,39.463585766779119,-0.328991687721434,"Plaza Armada EspaÃ±ola, 7",41,14.0,4,0.0,68,7.8581,0.2131,9.292800000000003,27.16
3324,39.463937168398601,-0.328839905160395,"Carrer del Doctor Lluch, 6",185,14.0,4,0.0,68,8.3477,0.2275,16.348800000000004,33.7408
3518,39.465582517768937,-0.404758840176086,"Carrer de Llombay, 20",52,14.0,4,0.0,68,7.8955,0.2142,9.831800000000005,27.6627
3519,39.467043560171334,-0.404930993484267,"Carrer del MÃºsic AyllÃ³n, 20",132,14.0,4,0.0,68,8.1675,0.2222,13.751800000000003,31.3187
3520,39.467452094055474,-0.405831678822154,"Avinguda de les Tres Creus, 25",1285,14.0,4,0.0,68,12.0877,0.3375,70.2488,84.01079999999999
3522,39.463479656927298,-0.406972245274403,"Carrer de les Tres Forques, 118-120",214,14.0,4,0.0,68,8.4463,0.2304,17.769800000000004,35.0661
3523,39.463308908053008,-0.410123402215272,"Carrer de les Tres Forques, 173",239,14.0,4,0.0,68,8.5313,0.2329,18.994800000000005,36.208600000000004
3525,39.463045327460932,-0.412038327145569,"Carrer de les Tres Forques, 153",218,14.0,4,0.0,68,8.4599,0.2308,17.9658,35.2489
3526,39.463169444985652,-0.408916681967859,"Carrer de les Tres Forques, 147",221,14.0,4,0.0,68,8.4701,0.2311,18.112800000000004,35.386
3527,39.463178090513289,-0.414553496599956,"Calle Andarella, 2",58,14.0,4,0.0,68,7.9159,0.2148,10.125800000000002,27.9369
3528,39.463116044497966,-0.414845398560697,"Calle Andarella, 2",48,14.0,4,0.0,68,7.8819,0.2138,9.635800000000003,27.4799
3529,39.463102064967288,-0.414534473191503,"Calle Andarella, 2",247,14.0,4,0.0,68,8.5585,0.23370000000000002,19.3868,36.5742
3530,39.463308908053008,-0.410123402215272,"Carrer de les Tres Forques, 173",3,14.0,4,0.0,68,7.7289,0.2093,7.430800000000001,25.4234
3601,39.48045477529876,-0.399790656402282,"Avinguda del Mestre Rodrigo, 37",846,14.0,4,0.0,68,10.5951,0.2936,48.73780000000001,63.948499999999996
3602,39.477562548210528,-0.397738535555669,"Avinguda del Mestre Rodrigo, 13",729,14.0,4,0.0,68,10.1973,0.28190000000000004,43.0048,58.601600000000005
3603,39.476204548356414,-0.39675542838706,"Avinguda de PÃ©rez GaldÃ³s, 109",973,14.0,4,0.0,68,11.0269,0.3063,54.960800000000006,69.7524
3619,39.480262692996206,-0.397189260133168,"Carrer del Gravador EnguÃ­danos, 48-50",45,14.0,4,0.0,68,7.8717,0.21350000000000002,9.488800000000001,27.3428
3619,39.480262692996206,-0.397189260133168,"Carrer del Gravador EnguÃ­danos, 48-50",45,14.0,4,0.0,68,7.8717,0.21350000000000002,9.488800000000001,27.3428
3802,39.492724071050247,-0.400984154247739,"Avinguda de les Corts Valencianes, 2",1171,14.0,4,0.0,68,11.7001,0.3261,64.6628,78.80099999999999
3803,39.492274120915681,-0.401192953039615,"Avinguda de les Corts Valencianes, 39",151,14.0,4,0.0,68,8.2321,0.22410000000000002,14.682800000000004,32.187
3804,39.49249964914663,-0.401024269931888,"Avinguda de les Corts Valencianes, 37",1471,14.0,4,0.0,68,12.7201,0.3561,79.36280000000001,92.511
3805,39.494867611469459,-0.401621971610956,"Carrer del Camp del TÃºria, 37",516,14.0,4,0.0,68,9.4731,0.2606,32.567800000000005,48.8675
3806,39.49530676367656,-0.402514045482625,"CV-35, 37",53,14.0,4,0.0,68,7.8989,0.2143,9.880800000000004,27.7084
3807,39.494482920953388,-0.403180425500209,"Carrer del Camp del TÃºria, 30",197,14.0,4,0.0,68,8.3885,0.22870000000000001,16.936800000000005,34.2892
2745,39.485266160307859,-0.352188455831451,"PlaÃ§a Num 26 Res Urb, 139",992,14.0,4,0.0,68,11.0915,0.30820000000000003,55.8918,70.6207
2745,39.485266160307859,-0.352188455831451,"PlaÃ§a Num 26 Res Urb, 139",992,14.0,4,0.0,68,11.0915,0.30820000000000003,55.8918,70.6207
2906,39.47174754727228,-0.325291712607895,"Carrer del Pintor Ferrandis, 11",10,14.0,4,0.0,68,7.7527,0.21000000000000002,7.773800000000001,25.7433
2939,39.474405564508849,-0.327161769066077,"Carrer del Doctor Lluch, 293",309,14.0,4,0.0,68,8.7693,0.2399,22.424800000000005,39.4076
2940,39.474793423064781,-0.326600444022156,"Carrer de Cavite, 8",170,14.0,4,0.0,68,8.2967,0.226,15.613800000000003,33.0553
3004,39.46447806818415,-0.328759043097914,"Carrer del Doctor Lluch, 20",151,14.0,4,0.0,68,8.2321,0.22410000000000002,14.682800000000004,32.187
3005,39.465471252518277,-0.328780517465468,"Carrer d'en Vicent Gallart, 49",53,14.0,4,0.0,68,7.8989,0.2143,9.880800000000004,27.7084
3006,39.466056496416115,-0.328537551740941,"Carrer del Doctor Lluch, 46",162,14.0,4,0.0,68,8.2695,0.2252,15.221800000000004,32.6897
3008,39.467088623101155,-0.328366127537716,"Carrer del Doctor Lluch, 89",178,14.0,4,0.0,68,8.3239,0.2268,16.0058,33.4209
3009,39.467011102944305,-0.32873998924644,"Carrer de Just Vilar, 76",45,14.0,4,0.0,68,7.8717,0.21350000000000002,9.488800000000001,27.3428
3013,39.468879586092584,-0.32812318450322,"Carrer del Doctor Lluch, 137-139",189,14.0,4,0.0,68,8.3613,0.2279,16.544800000000002,33.9236
3014,39.469673264677397,-0.328012711547453,"Carrer del Doctor Lluch, 497",216,14.0,4,0.0,68,8.453100000000001,0.2306,17.867800000000003,35.1575
3023,39.46938402350834,-0.325917089952856,"Carrer dels Pescadors, 46",19,14.0,4,0.0,68,7.7833000000000006,0.2109,8.214800000000004,26.154600000000002
3024,39.469347467841573,-0.325516304733931,"Carrer d'EugÃ¨nia ViÃ±es, 58",180,14.0,4,0.0,68,8.3307,0.227,16.103800000000003,33.512299999999996
3025,39.46833907378381,-0.325483722289677,"Carrer d'EugÃ¨nia ViÃ±es, 40",208,14.0,4,0.0,68,8.4259,0.2298,17.475800000000003,34.7919
3045,39.463014987213505,-0.328280199801967,"Carrer del Doctor Marcos Sopena, 23",187,14.0,4,0.0,68,8.3545,0.2277,16.446800000000003,33.8322
3104,39.456800997151255,-0.331057963820015,"Avinguda de l'Enginyer Manuel Soto, 11",291,14.0,4,0.0,68,8.7081,0.2381,21.542800000000003,38.585
3105,39.461086132949696,-0.331902616915871,"Avinguda de l'Enginyer Manuel Soto, 8",254,14.0,4,0.0,68,8.5823,0.2344,19.729800000000004,36.8941
3111,39.461284601410242,-0.337836244040407,"Carrer de les Illes CanÃ ries, 226",45,14.0,4,0.0,68,7.8717,0.21350000000000002,9.488800000000001,27.3428
3114,39.46036119485845,-0.335485486816499,"Carrer del Pare Porta, 4-8",30,14.0,4,0.0,68,7.8207,0.21200000000000002,8.753800000000002,26.6573
3118,39.461125534535356,-0.339793138508772,"Carrer d'Eivissa, 6",740,14.0,4,0.0,68,10.2347,0.28300000000000003,43.543800000000005,59.104299999999995
3120,39.456976893895707,-0.331310253798695,"Avinguda de l'Enginyer Manuel Soto, 11",220,14.0,4,0.0,68,8.4667,0.231,18.063800000000004,35.3403
3121,39.454036448718107,-0.330994161928615,"Pont de les Drassanes, 11",232,14.0,4,0.0,68,8.5075,0.23220000000000002,18.6518,35.8887
3122,39.453299994200158,-0.331512119169938,"Pont de les Drassanes, 11",352,14.0,4,0.0,68,8.9155,0.2442,24.531800000000004,41.372699999999995
3123,39.46050227707358,-0.333091501739233,"Carrer del Doctor Josep Juan DÃ³mine, 4",34,14.0,4,0.0,68,7.8343,0.2124,8.949800000000003,26.8401
3126,39.460884550108979,-0.33202177194642,"Avinguda de l'Enginyer Manuel Soto, 8",341,14.0,4,0.0,68,8.8781,0.2431,23.992800000000003,40.87
3127,39.459255860080063,-0.333259814178811,"Carrer de Joan Verdeguer, 50",496,14.0,4,0.0,68,9.4051,0.2586,31.587800000000005,47.9535
3515,39.464286185474222,-0.405399746116173,"Avinguda de les Tres Creus, 49",1094,14.0,4,0.0,68,11.4383,0.3184,60.88980000000001,75.28209999999999
3516,39.464301534296325,-0.405502546191431,"Avinguda de les Tres Creus, 49",24,14.0,4,0.0,68,7.8003,0.2114,8.459800000000005,26.3831
3312,39.468785865860838,-0.33476291255746,"Carrer de la Serradora, 65",825,14.0,4,0.0,68,10.5237,0.2915,47.70880000000001,62.9888
3313,39.463565290001256,-0.336155021805361,"Carrer de Francesc Cubells, 6",38,14.0,4,0.0,68,7.8479,0.2128,9.145800000000005,27.0229
3314,39.463381289528833,-0.335063580005542,"Carrer de Francesc Cubells, 20",34,14.0,4,0.0,68,7.8343,0.2124,8.949800000000003,26.8401
3315,39.46332197086236,-0.335227578481931,"Carrer de l'Arquitecte Alfaro, 28",49,14.0,4,0.0,68,7.8853,0.2139,9.684800000000003,27.5256
3816,39.493445593031346,-0.398368663363756,"Carrer del Doctor Nicasi Benlloch, 114",337,14.0,4,0.0,68,8.8645,0.2427,23.796800000000005,40.687200000000004
3819,39.49054575328212,-0.398442840578449,"Carrer de la Safor, 5",219,14.0,4,0.0,68,8.4633,0.2309,18.0148,35.2946
3820,39.489998132679808,-0.400118751481569,"Carrer de la Safor, 5",413,14.0,4,0.0,68,9.1229,0.2503,27.520800000000005,44.160399999999996
3821,39.492320579072768,-0.407500294818498,"Carrer del Camp del TÃºria, 16",364,14.0,4,0.0,68,8.9563,0.2454,25.119800000000005,41.921099999999996
3822,39.486912763209233,-0.404465012386164,"Avinguda del Mestre Rodrigo, 105",272,14.0,4,0.0,68,8.6435,0.23620000000000002,20.611800000000002,37.7167
3914,39.459256038739326,-0.340329308139642,"Carrer d'Eivissa, 25",60,14.0,4,0.0,68,7.9227,0.215,10.223800000000004,28.0283
3924,39.460338863546873,-0.345627107079673,"Avinguda de les Balears, 89",394,14.0,4,0.0,68,9.058300000000001,0.2484,26.589800000000004,43.292100000000005
3925,39.46094050746715,-0.348112506308346,"Avinguda de les Balears, 134F",481,14.0,4,0.0,68,9.3541,0.2571,30.852800000000006,47.268
3926,39.458900271262323,-0.343175231326784,"Carrer de Menorca, 5203",658,14.0,4,0.0,68,9.9559,0.2748,39.525800000000004,55.356899999999996
3928,39.461797978680451,-0.350937157638409,"Avinguda de les Balears, 65",440,14.0,4,0.0,68,9.2147,0.253,28.843800000000005,45.3943
3929,39.460518497175237,-0.345431030512016,"Carrer de Trafalgar, 38",64,14.0,4,0.0,68,7.9363,0.2154,10.419800000000002,28.211100000000002
3930,39.461395842047622,-0.350123387659168,"Carrer Alfred Toran i Olmos, 1",4,14.0,4,0.0,68,7.7323,0.2094,7.4798000000000044,25.4691
3931,39.460490472370076,-0.346802787874858,"Carrer de Samuel Ros, 45",41,14.0,4,0.0,68,7.8581,0.2131,9.292800000000003,27.16
4010,39.493695842581758,-0.389626741734846,"Avinguda de l'Equador, 57",136,14.0,4,0.0,68,8.1811,0.22260000000000002,13.947800000000004,31.5015
4013,39.495999972805741,-0.388961096189587,"Avinguda del Levante U.D., 18",218,14.0,4,0.0,68,8.4599,0.2308,17.9658,35.2489
4014,39.493661458892056,-0.386660343207258,"Carrer del General Llorens, 18",37,14.0,4,0.0,68,7.8445,0.2127,9.096800000000002,26.9772
4015,39.49382272586351,-0.386782946416919,"Carrer del General Llorens, 18",15,14.0,4,0.0,68,7.7697,0.21050000000000002,8.018800000000002,25.9718
4016,39.495005280507407,-0.385741645603468,"Carrer de Federico AlcÃ¡cer Aguilar, 22",148,14.0,4,0.0,68,8.2219,0.2238,14.535800000000004,32.0499
4017,39.49610783127924,-0.388218985826903,"Avinguda del Levante U.D., 28",323,14.0,4,0.0,68,8.8169,0.24130000000000001,23.110800000000005,40.047399999999996
4018,39.498697853131013,-0.387577720404679,"CV-30, 5203",1611,14.0,4,0.0,68,13.1961,0.37010000000000004,86.2228,98.90899999999999
4019,39.496132676695552,-0.392891804451564,"Avinguda de l'Equador, 93",111,14.0,4,0.0,68,8.0961,0.22010000000000002,12.722800000000003,30.359
4020,39.496676063706566,-0.393562164372387,"Avinguda de l'Equador, 101",159,14.0,4,0.0,68,8.2593,0.22490000000000002,15.074800000000003,32.5526
4117,39.442381193330149,-0.391642625484527,"PlaÃ§a Num 139 Res Urb, 120",414,14.0,4,0.0,68,9.1263,0.2504,27.569800000000004,44.2061
4123,39.450770768619385,-0.396281079624818,"Avinguda de les Tres Creus, 5187",594,14.0,4,0.0,68,9.7383,0.2684,36.38980000000001,52.4321
4201,39.489283922666701,-0.365700224921917,"Carrer d'Alfauir, 26",235,14.0,4,0.0,68,8.5177,0.2325,18.798800000000004,36.025800000000004
4202,39.493532259774057,-0.359132089302165,"Carrer d'Alfauir, 49",677,14.0,4,0.0,68,10.0205,0.2767,40.4568,56.2252
4203,39.489476631209151,-0.366226086516537,"Carrer d'Alfauir, 22",314,14.0,4,0.0,68,8.7863,0.2404,22.669800000000002,39.6361
4212,39.493411856443466,-0.367077213539459,"Carrer de Sant Vicent de PaÃ¼l, 42T",7,14.0,4,0.0,68,7.7425,0.2097,7.626800000000003,25.6062
4308,39.44638924890652,-0.367040077941876,"Carrer del Gravador JordÃ¡n, 5",125,14.0,4,0.0,68,8.1437,0.2215,13.408800000000003,30.9988
3010,39.467552402293116,-0.327179082110327,"Carrer del Mediterrani, 40",52,14.0,4,0.0,68,7.8955,0.2142,9.831800000000005,27.6627
3011,39.46779877974474,-0.328268086321054,"Carrer del Doctor Lluch, 489",200,14.0,4,0.0,68,8.3987,0.229,17.083800000000004,34.4263
3012,39.467668444362545,-0.328403797068394,"Carrer del Mediterrani, 27",75,14.0,4,0.0,68,7.973700000000001,0.2165,10.958800000000004,28.7138
3021,39.470376477392563,-0.325395215443386,"Carrer de l'Historiador Coloma, 42",8,14.0,4,0.0,68,7.7459,0.20980000000000001,7.675800000000002,25.6519
3022,39.47033783154653,-0.325528760648228,"Carrer d'EugÃ¨nia ViÃ±es, 187",222,14.0,4,0.0,68,8.4735,0.23120000000000002,18.161800000000003,35.4317
3026,39.465648346865464,-0.324761630313147,"Passeig de NeptÃº, 72",177,14.0,4,0.0,68,8.320500000000001,0.2267,15.956800000000003,33.3752
3027,39.465770410989215,-0.324918379303099,"Carrer d'EugÃ¨nia ViÃ±es, 79",104,14.0,4,0.0,68,8.0723,0.2194,12.379800000000003,30.0391
3028,39.467465719643215,-0.325929478147576,"Carrer del Mediterrani, 59",31,14.0,4,0.0,68,7.8241000000000005,0.2121,8.802800000000001,26.703000000000003
3029,39.467652857553134,-0.328756033027218,"Carrer del Mediterrani, 32",64,14.0,4,0.0,68,7.9363,0.2154,10.419800000000002,28.211100000000002
3030,39.467732984023058,-0.32942563225897,"Carrer del Mediterrani, 45",95,14.0,4,0.0,68,8.0417,0.2185,11.938800000000004,29.6278
3031,39.467728507110969,-0.330070201657248,"Carrer del Mediterrani, 24",83,14.0,4,0.0,68,8.0009,0.2173,11.350800000000003,29.0794
3032,39.468274410295429,-0.330482769555686,"Carrer de Josep Benlliure, 156",38,14.0,4,0.0,68,7.8479,0.2128,9.145800000000005,27.0229
3033,39.467804487159384,-0.330659624046197,"Carrer del Mediterrani, 13",117,14.0,4,0.0,68,8.1165,0.2207,13.016800000000003,30.633200000000002
3034,39.467842173987684,-0.331439175256328,"Carrer del Mediterrani, 14",128,14.0,4,0.0,68,8.1539,0.2218,13.555800000000003,31.1359
4305,39.44769735753399,-0.365662166615178,"Carrer d'Antonio Ferrandis, 5187",652,14.0,4,0.0,68,9.9355,0.2742,39.23180000000001,55.0827
4306,39.447388596484657,-0.367646212597365,"Carrera de la Fonteta de Sant LluÃ­s, 107",140,14.0,4,0.0,68,8.1947,0.223,14.143800000000002,31.6843
4307,39.447492721692839,-0.367774358026814,"Carrera de la Fonteta de Sant LluÃ­s, 136",60,14.0,4,0.0,68,7.9227,0.215,10.223800000000004,28.0283
4315,39.444737475870944,-0.379955425395884,"Carretera Malilla, 117",52,14.0,4,0.0,68,7.8955,0.2142,9.831800000000005,27.6627
4316,39.444896608240626,-0.380076537627872,"Carretera Malilla, 102",132,14.0,4,0.0,68,8.1675,0.2222,13.751800000000003,31.3187
4319,39.445998765197388,-0.378776667476363,"Cami Assagador del Morro, 22",51,14.0,4,0.0,68,7.8921,0.2141,9.782800000000002,27.617
4320,39.447584758239628,-0.369190194183057,"Avinguda d'AusiÃ s March, 99",1037,14.0,4,0.0,68,11.2445,0.3127,58.0968,72.6772
4326,39.441800616742242,-0.371862969996384,"PlaÃ§a Num 155 Res Urb, 161",45,14.0,4,0.0,68,7.8717,0.21350000000000002,9.488800000000001,27.3428
4327,39.445132548082121,-0.378702766233832,"Avinguda de Fernando Abril Martorell, 99",162,14.0,4,0.0,68,8.2695,0.2252,15.221800000000004,32.6897
4414,39.499085406802671,-0.37325360656338,"Avinguda dels Germans Machado, 341",443,14.0,4,0.0,68,9.2249,0.2533,28.990800000000004,45.5314
4414,39.499085406802671,-0.37325360656338,"Avinguda dels Germans Machado, 341",443,14.0,4,0.0,68,9.2249,0.2533,28.990800000000004,45.5314
4419,39.497173796247566,-0.366795824754292,"Avinguda dels Germans Machado, 55",170,14.0,4,0.0,68,8.2967,0.226,15.613800000000003,33.0553
4420,39.497104419954908,-0.366844723173429,"Avinguda dels Germans Machado, 55",1052,14.0,4,0.0,68,11.2955,0.31420000000000003,58.8318,73.3627
4421,39.496512893562816,-0.364961039987957,"Avinguda dels Germans Machado, 55",1327,14.0,4,0.0,68,12.230500000000001,0.3417,72.3068,85.93019999999999
4422,39.496022917960019,-0.363333731193978,"Avinguda dels Germans Machado, 13",1289,14.0,4,0.0,68,12.1013,0.33790000000000003,70.4448,84.1936
4426,39.494728705408939,-0.356368678845241,"Avinguda lÂ´Orchata, 45",630,14.0,4,0.0,68,9.8607,0.272,38.153800000000004,54.077299999999994
4427,39.494385180567626,-0.356805681624699,"Avinguda lÂ´Orchata, 45",613,14.0,4,0.0,68,9.8029,0.2703,37.320800000000006,53.300399999999996
4430,39.494771077284305,-0.36537890380147,"Carrer de Sant Vicent de PaÃ¼l, 44",15,14.0,4,0.0,68,7.7697,0.21050000000000002,8.018800000000002,25.9718
4431,39.494537810765337,-0.365399435545684,"Carrer de Santiago RusiÃ±ol, 23",22,14.0,4,0.0,68,7.7935,0.2112,8.361800000000002,26.2917
2606,39.490333832616365,-0.389791070659684,"Carrer de Josep Grollo, 10",64,14.0,4,0.0,68,7.9363,0.2154,10.419800000000002,28.211100000000002
2607,39.489839026195774,-0.389191252380739,"Carrer de Josep Grollo, 25",102,14.0,4,0.0,68,8.0655,0.2192,12.281800000000004,29.9477
2610,39.488970523287108,-0.389880110623872,"Avinguda de Burjassot, 99-103",303,14.0,4,0.0,68,8.7489,0.2393,22.130800000000004,39.1334
2619,39.495332464078388,-0.397729249064157,"Carrer de Quartell, 9",60,14.0,4,0.0,68,7.9227,0.215,10.223800000000004,28.0283
2622,39.491114305454317,-0.392088638009629,"Avinguda de Burjassot, 137-143",395,14.0,4,0.0,68,9.0617,0.2485,26.638800000000003,43.3378
2623,39.492964122469708,-0.394004994631579,"Avinguda de Burjassot, 195",315,14.0,4,0.0,68,8.7897,0.2405,22.7188,39.681799999999996
2624,39.494611961433712,-0.395724533271543,"Avinguda de Burjassot, 239",220,14.0,4,0.0,68,8.4667,0.231,18.063800000000004,35.3403
2625,39.499107790186457,-0.400039609897572,"Avinguda de Burjassot, 250",117,14.0,4,0.0,68,8.1165,0.2207,13.016800000000003,30.633200000000002
2625,39.499107790186457,-0.400039609897572,"Avinguda de Burjassot, 250",117,14.0,4,0.0,68,8.1165,0.2207,13.016800000000003,30.633200000000002
2626,39.498970103640652,-0.399983822589968,"Avinguda de Burjassot, 250",159,14.0,4,0.0,68,8.2593,0.22490000000000002,15.074800000000003,32.5526
2701,39.484641863578808,-0.361908921496337,"Carrer del Doctor Vicent Zaragoza, 22",91,14.0,4,0.0,68,8.0281,0.21810000000000002,11.742800000000003,29.445
2703,39.482787305401914,-0.363310576439512,"Carrer de Jaume Roig, 24-26",291,14.0,4,0.0,68,8.7081,0.2381,21.542800000000003,38.585
2704,39.482692677242689,-0.361149278587274,"Avinguda del Primat Reig, 149",566,14.0,4,0.0,68,9.6431,0.2656,35.01780000000001,51.1525
2706,39.485005098640222,-0.362214561694351,"Carrer d'Emili BarÃ³, 14",217,14.0,4,0.0,68,8.4565,0.23070000000000002,17.916800000000002,35.2032
2707,39.48696756430742,-0.36124475328361,"Carrer d'Emili BarÃ³, 44-46",295,14.0,4,0.0,68,8.7217,0.23850000000000002,21.738800000000005,38.7678
